Trait1	Trait2	RatioModified1	RatioModified2	OverlapProteins	OverlapProteoforms	Type
BodyMassIndex	CerebralCortex	0.365989	0.375	2	0	sep
BodyMassIndex	ChemicalandDrugInducedLiverInjury	0.365989	0.1875	1	0	sep
BodyMassIndex	Chin	0.365989	0.0833333	3	0	sep
BodyMassIndex	CircadianRhythm	0.365989	0.0857143	2	0	sep
BodyMassIndex	Citalopram	0.365989	0	1	0	sep
BodyMassIndex	Clozapine	0.365989	0.0227273	1	0	sep
BodyMassIndex	Cocaine_RelatedDisorders	0.365989	0	1	0	sep
BodyMassIndex	Coffee	0.365989	0.307692	1	0	sep
BodyMassIndex	Cognition	0.365989	0.375	1	0	sep
BodyMassIndex	ComplementC4	0.365989	0.307692	1	0	sep
BodyMassIndex	ConductDisorder	0.365989	0	1	0	sep
BodyMassIndex	Cough	0.365989	0.142857	1	0	sep
BodyMassIndex	Craniosynostoses	0.365989	0	1	0	sep
BodyMassIndex	Creutzfeldt_JakobSyndrome	0.365989	0.333333	1	0	sep
BodyMassIndex	CysticFibrosis	0.365989	0.181818	1	0	sep
BodyMassIndex	DNAMethylation	0.365989	0.111111	1	0	sep
BodyMassIndex	DeathSuddenCardiac	0.365989	0.142857	2	0	sep
BodyMassIndex	Depression	0.365989	0	2	0	sep
BodyMassIndex	DermatitisAtopic	0.365989	0.110092	2	0	sep
BodyMassIndex	DiabetesGestational	0.365989	0	2	0	sep
BodyMassIndex	DiabeticRetinopathy	0.365989	0	1	0	sep
BodyMassIndex	DiagnosticSelfEvaluation	0.365989	0	1	0	sep
BodyMassIndex	DiagnosticTechniquesCardiovascular	0.365989	0.333333	1	0	sep
BodyMassIndex	Diet	0.365989	0.25	1	0	sep
BodyMassIndex	DigestiveSystemNeoplasms	0.365989	0	1	0	sep
BodyMassIndex	DrinkingBehavior	0.365989	0	1	0	sep
BodyMassIndex	DrugHypersensitivitySyndrome	0.365989	0.0185185	1	0	sep
BodyMassIndex	Eating	0.365989	0.5	1	0	sep
BodyMassIndex	EicosapentaenoicAcid	0.365989	0.285714	1	0	sep
BodyMassIndex	Embolism	0.365989	0	3	0	sep
BodyMassIndex	Emotions	0.365989	0.0909091	1	0	sep
BodyMassIndex	Endometriosis	0.365989	0.333333	1	2	opo
BodyMassIndex	EnergyIntake	0.365989	0.2	1	0	sep
BodyMassIndex	EosinophilicEsophagitis	0.365989	0.285714	1	0	sep
BodyMassIndex	Eosinophils	0.365989	0	1	0	sep
BodyMassIndex	Epilepsy	0.365989	0.105263	2	0	sep
BodyMassIndex	EpilepsyGeneralized	0.365989	0	1	0	sep
BodyMassIndex	ErythrocyteCount	0.365989	0.27907	4	0	sep
BodyMassIndex	Erythrocytes	0.365989	0.111111	2	0	sep
BodyMassIndex	Exanthema	0.365989	0.181818	1	0	sep
BodyMassIndex	ExerciseTest	0.365989	0.153846	4	3	opo
BodyMassIndex	ExfoliationSyndrome	0.365989	0	1	0	sep
BodyMassIndex	FattyAcids	0.365989	0.0909091	1	0	sep
BodyMassIndex	FattyAcidsOmega_6	0.365989	0	1	0	sep
BodyMassIndex	Fenofibrate	0.365989	0.0625	1	0	sep
BodyMassIndex	FracturesBone	0.365989	0.333333	1	0	sep
BodyMassIndex	FrontotemporalDementia	0.365989	0.25	1	0	sep
BodyMassIndex	Gait	0.365989	0	1	0	sep
BodyMassIndex	GallbladderDiseases	0.365989	0.4	1	0	sep
BodyMassIndex	Gallstones	0.365989	0	1	0	sep
BodyMassIndex	GlomerulonephritisMembranous	0.365989	0.0208333	1	0	sep
BodyMassIndex	Glycerophospholipids	0.365989	0.2	1	0	sep
BodyMassIndex	Growth	0.365989	0	2	0	sep
BodyMassIndex	HIV	0.365989	0	2	0	sep
BodyMassIndex	HairColor	0.365989	0.15	1	0	sep
BodyMassIndex	Head	0.365989	0	1	0	sep
BodyMassIndex	Health	0.365989	0.333333	1	0	sep
BodyMassIndex	Hearing	0.365989	0	1	0	sep
BodyMassIndex	HeartDefectsCongenital	0.365989	0	1	0	sep
BodyMassIndex	Hemoglobins	0.365989	0.35	3	0	sep
BodyMassIndex	HepatitisC	0.365989	0	2	0	sep
BodyMassIndex	HerniaInguinal	0.365989	0.25	1	0	sep
BodyMassIndex	HipFractures	0.365989	0	1	0	sep
BodyMassIndex	HomovanillicAcid	0.365989	0.333333	1	0	sep
BodyMassIndex	HormoneReplacementTherapy	0.365989	0	2	0	sep
BodyMassIndex	Hydrocortisone	0.365989	0	1	0	sep
BodyMassIndex	HydroxymethylglutarylCoAReductases	0.365989	0.166667	3	0	sep
BodyMassIndex	Hyperopia	0.365989	0	1	0	sep
BodyMassIndex	Hypertension	0.365989	0.0857143	4	0	sep
BodyMassIndex	HypertrophyLeftVentricular	0.365989	0.5	1	0	sep
BodyMassIndex	Hypospadias	0.365989	0.125	2	0	sep
BodyMassIndex	Insulin_SecretingCells	0.365989	0.125	7	0	sep
BodyMassIndex	Intelligence	0.365989	0.285714	1	0	sep
BodyMassIndex	IntercellularAdhesionMolecule_1	0.365989	0	1	0	sep
BodyMassIndex	Interleukin_10	0.365989	0	1	0	sep
BodyMassIndex	IntracranialAneurysm	0.365989	0.166667	1	0	sep
BodyMassIndex	JointInstability	0.365989	0.571429	2	0	sep
BodyMassIndex	Kashin_BeckDisease	0.365989	0	1	0	sep
BodyMassIndex	Lactation	0.365989	0	1	0	sep
BodyMassIndex	LanguageDisorders	0.365989	0	1	0	sep
BodyMassIndex	Leptin	0.365989	0.142857	4	0	sep
BodyMassIndex	LeukemiaLymphocyticChronicB_Cell	0.365989	0.191176	1	0	sep
BodyMassIndex	Leukopenia	0.365989	0	1	0	sep
BodyMassIndex	Linoleoyl_CoADesaturase	0.365989	0	1	0	sep
BodyMassIndex	Lithium	0.365989	0.3	1	0	sep
BodyMassIndex	LiverCirrhosisAlcoholic	0.365989	0	1	0	sep
BodyMassIndex	LungDiseasesInterstitial	0.365989	0.210526	1	0	sep
BodyMassIndex	LungNeoplasms	0.365989	0.302326	4	0	sep
BodyMassIndex	LymphomaB_CellMarginalZone	0.365989	0	1	0	sep
BodyMassIndex	Mannose	0.365989	0	1	0	sep
BodyMassIndex	MaximalMidexpiratoryFlowRate	0.365989	0	2	0	sep
BodyMassIndex	MedicineKoreanTraditional	0.365989	0	1	0	sep
BodyMassIndex	Melanoma	0.365989	0.285714	2	0	sep
BodyMassIndex	Memory	0.365989	0	1	0	sep
BodyMassIndex	Menopause	0.365989	0.0909091	2	0	sep
BodyMassIndex	MentalCompetency	0.365989	0.214286	3	0	sep
BodyMassIndex	MentalDisorders	0.365989	0.478261	2	0	sep
BodyMassIndex	MentalHealth	0.365989	0.272727	2	0	sep
BodyMassIndex	MentalProcesses	0.365989	0	2	0	sep
BodyMassIndex	Methoxyhydroxyphenylglycol	0.365989	0	1	0	sep
BodyMassIndex	Microbiota	0.365989	0.333333	2	0	sep
BodyMassIndex	MitralValveProlapse	0.365989	0	1	0	sep
BodyMassIndex	Monocytes	0.365989	0	1	0	sep
BodyMassIndex	MoodDisorders	0.365989	0.166667	1	0	sep
BodyMassIndex	MotionSickness	0.365989	0	1	0	sep
BodyMassIndex	Muscles	0.365989	0	1	0	sep
BodyMassIndex	Narcolepsy	0.365989	0.323529	1	0	sep
BodyMassIndex	Neuroblastoma	0.365989	0.0833333	3	0	sep
BodyMassIndex	NeurodegenerativeDiseases	0.365989	0	1	0	sep
BodyMassIndex	Neuroimaging	0.365989	0.4	1	0	sep
BodyMassIndex	NeuropsychologicalTests	0.365989	0	4	0	sep
BodyMassIndex	NitricOxide	0.365989	0.142857	1	0	sep
BodyMassIndex	Nose	0.365989	0.521739	1	0	sep
BodyMassIndex	Odontogenesis	0.365989	0.166667	1	0	sep
BodyMassIndex	OpticDisk	0.365989	0.446809	3	0	sep
BodyMassIndex	Osteoarthritis	0.365989	0.142857	2	0	sep
BodyMassIndex	OsteoarthritisKnee	0.365989	0	1	0	sep
BodyMassIndex	Otitis	0.365989	0.24	1	0	sep
BodyMassIndex	OvarianNeoplasms	0.365989	0.480769	1	2	opo
BodyMassIndex	P_Selectin	0.365989	0	1	0	sep
BodyMassIndex	Pain	0.365989	0	1	0	sep
BodyMassIndex	PanicDisorder	0.365989	0	1	0	sep
BodyMassIndex	ParathyroidHormone	0.365989	0	1	0	sep
BodyMassIndex	PartialThromboplastinTime	0.365989	0.307692	1	0	sep
BodyMassIndex	Personality	0.365989	0	1	0	sep
BodyMassIndex	PlasminogenActivatorInhibitor1	0.365989	0.142857	1	0	sep
BodyMassIndex	PlateletAggregation	0.365989	0.5	1	0	sep
BodyMassIndex	Pneumonia	0.365989	0	1	0	sep
BodyMassIndex	PolychlorinatedBiphenyls	0.365989	0.357143	2	0	sep
BodyMassIndex	PrecursorCellLymphoblasticLeukemia_Lymphoma	0.365989	0.307692	1	0	sep
BodyMassIndex	ProstaticNeoplasms	0.365989	0.295082	1	0	sep
BodyMassIndex	ProteinC	0.365989	0.428571	1	0	sep
BodyMassIndex	PsychomotorPerformance	0.365989	0	1	0	sep
BodyMassIndex	Puberty	0.365989	0	2	0	sep
BodyMassIndex	PulmonaryEmphysema	0.365989	0	1	0	sep
BodyMassIndex	Pulse	0.365989	0.153846	1	0	sep
BodyMassIndex	Purines	0.365989	0	1	0	sep
BodyMassIndex	QuetiapineFumarate	0.365989	0	1	0	sep
BodyMassIndex	ReceptorsTumorNecrosisFactor	0.365989	0	1	0	sep
BodyMassIndex	RefractionOcular	0.365989	0.0666667	2	0	sep
BodyMassIndex	RefractiveErrors	0.365989	0.157895	2	0	sep
BodyMassIndex	RenalInsufficiencyChronic	0.365989	0.125	2	0	sep
BodyMassIndex	RespiratorySystem	0.365989	0.285714	1	0	sep
BodyMassIndex	Rest	0.365989	0.2	2	0	sep
BodyMassIndex	RestlessLegsSyndrome	0.365989	0	1	0	sep
BodyMassIndex	RheumatoidFactor	0.365989	0	1	0	sep
BodyMassIndex	RhinitisAllergic	0.365989	0	1	0	sep
BodyMassIndex	Risperidone	0.365989	0.0555556	1	0	sep
BodyMassIndex	Sarcoidosis	0.365989	0	1	0	sep
BodyMassIndex	Scoliosis	0.365989	0	1	0	sep
BodyMassIndex	SeizuresFebrile	0.365989	0	1	0	sep
BodyMassIndex	Sepsis	0.365989	0	1	0	sep
BodyMassIndex	SerumAlbumin	0.365989	0	1	0	sep
BodyMassIndex	SexCharacteristics	0.365989	0	1	0	sep
BodyMassIndex	SexHormone_BindingGlobulin	0.365989	0.659091	1	0	sep
BodyMassIndex	ShockSeptic	0.365989	0	1	0	sep
BodyMassIndex	SkinPigmentation	0.365989	0.357143	1	0	sep
BodyMassIndex	Sleep	0.365989	0.125	3	0	sep
BodyMassIndex	SleepInitiationandMaintenanceDisorders	0.365989	0	1	0	sep
BodyMassIndex	SpeechPerception	0.365989	0	1	0	sep
BodyMassIndex	Sphingolipids	0.365989	0.25	2	0	sep
BodyMassIndex	StomachNeoplasms	0.365989	0.3	1	0	sep
BodyMassIndex	SubcutaneousFat	0.365989	0	3	0	sep
BodyMassIndex	SubcutaneousFatAbdominal	0.365989	0	1	0	sep
BodyMassIndex	Substance_RelatedDisorders	0.365989	0.166667	3	0	sep
BodyMassIndex	SulfonylureaCompounds	0.365989	0.2	3	0	sep
BodyMassIndex	Thioamides	0.365989	0	2	0	sep
BodyMassIndex	Thyroxine	0.365989	0.2	1	0	sep
BodyMassIndex	Toluene24_Diisocyanate	0.365989	0.357143	1	0	sep
BodyMassIndex	Tooth	0.365989	0.2	1	0	sep
BodyMassIndex	ToothEruption	0.365989	0.0769231	1	0	sep
BodyMassIndex	TransFattyAcids	0.365989	0	1	0	sep
BodyMassIndex	Transplants	0.365989	0.551724	1	0	sep
BodyMassIndex	Trichloroethylene	0.365989	0	1	0	sep
BodyMassIndex	Urine	0.365989	0.125	1	0	sep
BodyMassIndex	UterineCervicalNeoplasms	0.365989	0	1	0	sep
BodyMassIndex	VaricoseVeins	0.365989	0.235294	3	0	sep
BodyMassIndex	VascularEndothelialGrowthFactors	0.365989	0.25	1	0	sep
BodyMassIndex	VirusDiseases	0.365989	0	1	0	sep
BodyMassIndex	VisionDisorders	0.365989	0	1	0	sep
BodyMassIndex	VitalCapacity	0.365989	0	3	0	sep
BodyMassIndex	VitaminB12	0.365989	0	1	0	sep
BodyMassIndex	VitaminD	0.365989	0.266667	1	0	sep
BodyMassIndex	VitaminK	0.365989	0.545455	1	0	sep
BodyMassIndex	Vitiligo	0.365989	0.0862069	2	0	sep
BodyMassIndex	Voice	0.365989	0.25	1	0	sep
BodyMassIndex	WernickeArea	0.365989	0	1	0	sep
BodyMassIndex	WhiteMatter	0.365989	0.190476	1	0	sep
BodyMassIndex	acylcarnitine	0.365989	0	1	0	sep
BodyMassIndex	alpha1_Antitrypsin	0.365989	0	2	0	sep
BodyMassIndex	alpha_LinolenicAcid	0.365989	0	1	0	sep
BodyMassIndex	beta2_Microglobulin	0.365989	0.038961	1	0	sep
BodyMassIndex	cycliccitrullinatedpeptide	0.365989	0	1	0	sep
BodyMassIndex	dalcetrapib	0.365989	0	1	0	sep
BodyMassIndex	docosapentaenoicacid	0.365989	0	2	0	sep
BodyMassIndex	efavirenz	0.365989	0	1	0	sep
BodyMassIndex	gamma_Glutamyltransferase	0.365989	0.153846	4	0	sep
BodyMassIndex	gamma_LinolenicAcid	0.365989	0	1	0	sep
BodyMassIndex	lamotrigine	0.365989	0.181818	1	0	sep
BodyMassIndex	samsoeum	0.365989	0	1	0	sep
BodyMassIndex	tauProteins	0.365989	0.642857	1	0	sep
BodyMassIndex	vonWillebrandFactor	0.365989	0	2	0	sep
BodyMassIndex	zileuton	0.365989	0	1	0	sep
BodyWeight	Adiponectin	0.335878	0.111111	2	0	sep
BodyWeight	AdiposeTissue	0.335878	0.0909091	2	0	sep
BodyWeight	Age_RelatedHearingImpairment1	0.335878	0.234375	1	0	sep
BodyWeight	AirwayObstruction	0.335878	0	1	0	sep
BodyWeight	AlcoholDrinking	0.335878	0.189189	3	0	sep
BodyWeight	Alopecia	0.335878	0.210526	4	0	sep
BodyWeight	AmyloidosisCerebralwithSpongiformEncephalopathy	0.335878	0.125	1	0	sep
BodyWeight	Angiotensin_ConvertingEnzymeInhibitors	0.335878	0.0909091	1	0	sep
BodyWeight	Anthracyclines	0.335878	0	1	0	sep
BodyWeight	Anti_NeutrophilCytoplasmicAntibody_AssociatedVasculitis	0.335878	0.08	1	0	sep
BodyWeight	AntineoplasticAgents	0.335878	0.105263	1	0	sep
BodyWeight	AntipsychoticAgents	0.335878	0.111111	1	0	sep
BodyWeight	ArthritisRheumatoid	0.335878	0.208633	1	0	sep
BodyWeight	AtrialFibrillation	0.335878	0.229167	1	0	sep
BodyWeight	AtrialNatriureticFactor	0.335878	0	2	0	sep
BodyWeight	BodyWeightChanges	0.335878	0	1	0	sep
BodyWeight	Brain	0.335878	0.28	1	0	sep
BodyWeight	Breast	0.335878	0.357143	1	0	sep
BodyWeight	BreastNeoplasms	0.335878	0.298319	2	0	sep
BodyWeight	C_ReactiveProtein	0.335878	0.11194	4	0	sep
BodyWeight	CarcinomaHepatocellular	0.335878	0.0740741	1	0	sep
BodyWeight	CarcinomaSquamousCell	0.335878	0.258065	1	0	sep
BodyWeight	CardiovascularDiseases	0.335878	0.410256	2	0	sep
BodyWeight	CarotidArteries	0.335878	0	1	0	sep
BodyWeight	Cholesterol	0.335878	0.231527	3	0	sep
BodyWeight	CircadianRhythm	0.335878	0.0857143	1	0	sep
BodyWeight	ColitisUlcerative	0.335878	0.298507	3	0	sep
BodyWeight	ComplementC4	0.335878	0.307692	1	0	sep
BodyWeight	CoronaryArteryDisease	0.335878	0.5	2	0	sep
BodyWeight	Creatinine	0.335878	0.324675	1	0	sep
BodyWeight	Creutzfeldt_JakobSyndrome	0.335878	0.333333	1	0	sep
BodyWeight	CrohnDisease	0.335878	0.254826	2	0	sep
BodyWeight	Cytokines	0.335878	0.571429	1	0	sep
BodyWeight	DiabetesMellitus	0.335878	0.244444	1	0	sep
BodyWeight	DiabetesMellitusType1	0.335878	0.264706	1	0	sep
BodyWeight	DrugResistance	0.335878	0.111111	2	0	sep
BodyWeight	EarExternal	0.335878	0	1	0	sep
BodyWeight	Eating	0.335878	0.5	1	0	sep
BodyWeight	EnergyIntake	0.335878	0.2	1	0	sep
BodyWeight	Epilepsy	0.335878	0.105263	1	0	sep
BodyWeight	ErythrocyteCount	0.335878	0.27907	2	0	sep
BodyWeight	ErythrocyteIndices	0.335878	0.252427	1	0	sep
BodyWeight	Exanthema	0.335878	0.181818	1	0	sep
BodyWeight	Eyebrows	0.335878	0.171429	2	0	sep
BodyWeight	Fibrinogen	0.335878	0.204819	1	0	sep
BodyWeight	Gait	0.335878	0	1	0	sep
BodyWeight	GastrointestinalMicrobiome	0.335878	0.240506	5	0	sep
BodyWeight	GlomerularFiltrationRate	0.335878	0.288889	1	0	sep
BodyWeight	Glucose	0.335878	0.244898	2	0	sep
BodyWeight	Gout	0.335878	0.397059	1	0	sep
BodyWeight	HandStrength	0.335878	0	1	0	sep
BodyWeight	Hearing	0.335878	0	1	0	sep
BodyWeight	HeartFailure	0.335878	0.209302	1	0	sep
BodyWeight	Hemoglobins	0.335878	0.35	1	0	sep
BodyWeight	HodgkinDisease	0.335878	0.108108	1	0	sep
BodyWeight	Hypertension	0.335878	0.0857143	1	0	sep
BodyWeight	Hypospadias	0.335878	0.125	1	0	sep
BodyWeight	Hypothyroidism	0.335878	0.192308	1	0	sep
BodyWeight	InflammatoryBowelDiseases	0.335878	0.301471	5	0	sep
BodyWeight	InfluenzaAVirusH1N1Subtype	0.335878	0.209302	1	0	sep
BodyWeight	Insulin	0.335878	0.0882353	2	0	sep
BodyWeight	InsulinResistance	0.335878	0.135135	1	0	sep
BodyWeight	Intra_AbdominalFat	0.335878	0.166667	1	0	sep
BodyWeight	Leptin	0.335878	0.142857	1	0	sep
BodyWeight	Leukocytes	0.335878	0.0136986	1	0	sep
BodyWeight	Leukopenia	0.335878	0	1	0	sep
BodyWeight	Lithium	0.335878	0.3	2	0	sep
BodyWeight	LupusErythematosusSystemic	0.335878	0.255605	1	0	sep
BodyWeight	Malaria	0.335878	0.142857	1	0	sep
BodyWeight	MedicineKoreanTraditional	0.335878	0	1	0	sep
BodyWeight	Melanoma	0.335878	0.285714	1	0	sep
BodyWeight	MentalDisorders	0.335878	0.478261	2	0	sep
BodyWeight	MentalHealth	0.335878	0.272727	1	0	sep
BodyWeight	MentalProcesses	0.335878	0	1	0	sep
BodyWeight	MetabolicSyndromeX	0.335878	0.342857	1	0	sep
BodyWeight	Microbiota	0.335878	0.333333	1	0	sep
BodyWeight	Mortality	0.335878	0.23913	1	0	sep
BodyWeight	NatriureticPeptideBrain	0.335878	0.125	1	0	sep
BodyWeight	Neoplasms	0.335878	0.207547	1	0	sep
BodyWeight	Neuroticism	0.335878	0.185185	1	0	sep
BodyWeight	NitricOxide	0.335878	0.142857	1	0	sep
BodyWeight	Nose	0.335878	0.521739	1	0	sep
BodyWeight	Paclitaxel	0.335878	0	2	0	sep
BodyWeight	PanicDisorder	0.335878	0	1	0	sep
BodyWeight	ParkinsonDisease	0.335878	0.276596	1	0	sep
BodyWeight	Periodontitis	0.335878	0.111111	2	0	sep
BodyWeight	PeripheralArterialDisease	0.335878	0	1	0	sep
BodyWeight	PeripheralNervousSystemDiseases	0.335878	0.166667	1	0	sep
BodyWeight	ProteinS	0.335878	0	1	0	sep
BodyWeight	Pulse	0.335878	0.153846	1	0	sep
BodyWeight	Purines	0.335878	0	1	0	sep
BodyWeight	Reading	0.335878	0.2	2	0	sep
BodyWeight	Rest	0.335878	0.2	1	0	sep
BodyWeight	ReverseTranscriptaseInhibitors	0.335878	0.103448	1	0	sep
BodyWeight	SeizuresFebrile	0.335878	0	1	0	sep
BodyWeight	Sleep	0.335878	0.125	3	0	sep
BodyWeight	SleepApneaObstructive	0.335878	0.1	1	0	sep
BodyWeight	SleepInitiationandMaintenanceDisorders	0.335878	0	1	0	sep
BodyWeight	StressPsychological	0.335878	0	1	0	sep
BodyWeight	Stroke	0.335878	0.178571	2	0	sep
BodyWeight	SubcutaneousFat	0.335878	0	3	0	sep
BodyWeight	Substance_RelatedDisorders	0.335878	0.166667	2	0	sep
BodyWeight	SulfonylureaCompounds	0.335878	0.2	2	0	sep
BodyWeight	Survival	0.335878	0.238095	1	0	sep
BodyWeight	ThyroidDiseases	0.335878	0.333333	1	0	sep
BodyWeight	TransFattyAcids	0.335878	0	1	0	sep
BodyWeight	Transplants	0.335878	0.551724	1	0	sep
BodyWeight	Trypanosomacruzi	0.335878	0.690141	2	0	sep
BodyWeight	UricAcid	0.335878	0.325581	1	0	sep
BodyWeight	UrinaryIncontinence	0.335878	0.333333	1	0	sep
BodyWeight	VaccinePotency	0.335878	0.49375	1	0	sep
BodyWeight	VaricoseVeins	0.335878	0.235294	2	0	sep
BodyWeight	VenousThromboembolism	0.335878	0.125	1	0	sep
BodyWeight	VirusDiseases	0.335878	0	1	0	sep
BodyWeight	VitalCapacity	0.335878	0	1	0	sep
BodyWeight	WhiteMatter	0.335878	0.190476	2	0	sep
BodyWeight	efavirenz	0.335878	0	1	0	sep
BodyWeight	lamotrigine	0.335878	0.181818	1	0	sep
BodyWeight	samsoeum	0.335878	0	1	0	sep
BodyWeightsandMeasures	AtrialFibrillation	0.272727	0.229167	1	0	sep
BodyWeightsandMeasures	Cadmium	0.272727	0	1	0	sep
BodyWeightsandMeasures	CardiovascularDiseases	0.272727	0.410256	1	0	sep
BodyWeightsandMeasures	Cholesterol	0.272727	0.231527	2	0	sep
BodyWeightsandMeasures	CholesterolHDL	0.272727	0.253472	2	0	sep
BodyWeightsandMeasures	CornealPachymetry	0.272727	0.576923	1	0	sep
BodyWeightsandMeasures	CoronaryDisease	0.272727	0.338983	1	0	sep
BodyWeightsandMeasures	Cytokines	0.272727	0.571429	1	0	sep
BodyWeightsandMeasures	DiabetesMellitus	0.272727	0.244444	1	0	sep
BodyWeightsandMeasures	Echocardiography	0.272727	0.349398	1	0	sep
BodyWeightsandMeasures	Electrocardiography	0.272727	0.3	3	0	sep
BodyWeightsandMeasures	ExerciseTest	0.272727	0.153846	1	0	sep
BodyWeightsandMeasures	GastrointestinalMicrobiome	0.272727	0.240506	1	0	sep
BodyWeightsandMeasures	Glucose	0.272727	0.244898	1	0	sep
BodyWeightsandMeasures	HandStrength	0.272727	0	1	0	sep
BodyWeightsandMeasures	HeartFailure	0.272727	0.209302	1	0	sep
BodyWeightsandMeasures	Hematocrit	0.272727	0.317073	2	0	sep
BodyWeightsandMeasures	Hip	0.272727	0.439114	1	0	sep
BodyWeightsandMeasures	Interleukin_6	0.272727	0.25	2	0	sep
BodyWeightsandMeasures	Lipids	0.272727	0.303571	1	0	sep
BodyWeightsandMeasures	Longevity	0.272727	0.26087	1	0	sep
BodyWeightsandMeasures	LupusErythematosusSystemic	0.272727	0.255605	1	0	sep
BodyWeightsandMeasures	Microbiota	0.272727	0.333333	1	0	sep
BodyWeightsandMeasures	Mortality	0.272727	0.23913	1	0	sep
BodyWeightsandMeasures	Neoplasms	0.272727	0.207547	1	0	sep
BodyWeightsandMeasures	Osteoporosis	0.272727	0.0666667	1	0	sep
BodyWeightsandMeasures	PlateletCount	0.272727	0.150943	1	0	sep
BodyWeightsandMeasures	ReceptorsTumorNecrosisFactorTypeII	0.272727	0.857143	1	0	sep
BodyWeightsandMeasures	Sleep	0.272727	0.125	1	0	sep
BodyWeightsandMeasures	Stroke	0.272727	0.178571	1	0	sep
BodyWeightsandMeasures	Triglycerides	0.272727	0.279279	1	0	sep
BodyWeightsandMeasures	Trypanosomacruzi	0.272727	0.690141	1	0	sep
BodyWeightsandMeasures	Urinalysis	0.272727	0.166667	1	0	sep
BodyWeightsandMeasures	VaccinePotency	0.272727	0.49375	1	0	sep
BodyWeightsandMeasures	VitaminK	0.272727	0.545455	1	0	sep
BodyWeightsandMeasures	WaistCircumference	0.272727	0.571429	1	0	sep
Brain	Albuminuria	0.28	0.0666667	1	0	sep
Brain	Alopecia	0.28	0.210526	2	0	sep
Brain	ApolipoproteinsB	0.28	0.166667	1	0	sep
Brain	ArthritisRheumatoid	0.28	0.208633	1	0	sep
Brain	Asthma	0.28	0.229885	1	0	sep
Brain	AxialLengthEye	0.28	0	1	0	sep
Brain	BirthWeight	0.28	0	1	0	sep
Brain	BloodFlowVelocity	0.28	0.1	1	0	sep
Brain	BrainDiseases	0.28	0.333333	1	0	sep
Brain	BronchodilatorAgents	0.28	0.172932	1	0	sep
Brain	C_ReactiveProtein	0.28	0.11194	1	0	sep
Brain	CentralNervousSystem	0.28	0	3	0	sep
Brain	Chin	0.28	0.0833333	1	0	sep
Brain	CholesterolHDL	0.28	0.253472	1	0	sep
Brain	Cytokines	0.28	0.571429	1	0	sep
Brain	DiabetesMellitusType2	0.28	0.149425	1	0	sep
Brain	Echocardiography	0.28	0.349398	1	0	sep
Brain	Education	0.28	0.317881	2	0	sep
Brain	ErythrocyteCount	0.28	0.27907	1	0	sep
Brain	Erythrocytes	0.28	0.111111	1	0	sep
Brain	ForcedExpiratoryVolume	0.28	0.181818	1	0	sep
Brain	Head	0.28	0	1	0	sep
Brain	Hemoglobins	0.28	0.35	2	0	sep
Brain	Hip	0.28	0.439114	1	0	sep
Brain	Insulin_LikeGrowthFactorBindingProtein3	0.28	0.444444	1	0	sep
Brain	Intelligence	0.28	0.285714	1	0	sep
Brain	Keloid	0.28	0	1	0	sep
Brain	LeukemiaLymphocyticChronicB_Cell	0.28	0.191176	1	0	sep
Brain	LipoproteinsVLDL	0.28	0.196429	1	0	sep
Brain	LungDiseasesInterstitial	0.28	0.210526	2	0	sep
Brain	LungVolumeMeasurements	0.28	0.219178	1	0	sep
Brain	MentalCompetency	0.28	0.214286	1	0	sep
Brain	Neuroticism	0.28	0.185185	1	0	sep
Brain	Odontogenesis	0.28	0.166667	1	0	sep
Brain	P_Selectin	0.28	0	2	0	sep
Brain	ParkinsonDisease	0.28	0.276596	2	0	sep
Brain	PulmonaryDiseaseChronicObstructive	0.28	0.0909091	1	0	sep
Brain	Pulse	0.28	0.153846	1	0	sep
Brain	Schizophrenia	0.28	0.396783	1	0	sep
Brain	SleepApneaObstructive	0.28	0.1	1	0	sep
Brain	Smoking	0.28	0.258824	1	0	sep
Brain	SubcutaneousFat	0.28	0	1	0	sep
Brain	Survival	0.28	0.238095	1	0	sep
Brain	Toluene24_Diisocyanate	0.28	0.357143	1	0	sep
Brain	Tonsillectomy	0.28	0.128571	1	0	sep
Brain	ToothEruption	0.28	0.0769231	1	0	sep
Brain	VaccinePotency	0.28	0.49375	1	0	sep
Brain	VenousThromboembolism	0.28	0.125	1	0	sep
Brain	VitalCapacity	0.28	0	1	0	sep
Brain	WaistCircumference	0.28	0.571429	1	0	sep
BrainDiseases	BoneDensity	0.333333	0.231405	1	0	sep
BrainDiseases	ErythrocyteCount	0.333333	0.27907	1	0	sep
BrainDiseases	LungDiseasesInterstitial	0.333333	0.210526	1	0	sep
BrainDiseases	Neuroticism	0.333333	0.185185	1	0	sep
BrainDiseases	ParkinsonDisease	0.333333	0.276596	1	0	sep
BrainDiseases	PlateletFunctionTests	0.333333	0.321212	1	0	sep
BrainMapping	CeliacDisease	0.75	0.3125	1	0	sep
BrainMapping	ChemokineCCL2	0.75	0.111111	1	0	sep
BrainMapping	Echocardiography	0.75	0.349398	1	0	sep
Breast	Alcoholism	0.357143	0.05	1	0	sep
Breast	Asthma	0.357143	0.229885	2	0	sep
Breast	AtrialFibrillation	0.357143	0.229167	1	0	sep
Breast	Bupropion	0.357143	0.25	1	0	sep
Breast	C_ReactiveProtein	0.357143	0.11194	1	0	sep
