Pathway StId	Pathway Name	# Entities Found	# Entities Total	Entities Ratio	Entities P-Value	Significant	Entities FDR	# Reactions Found	# Reactions Total	Reactions Ratio	Entities Found	Reactions Found
R-HSA-6783310	"Fanconi Anemia Pathway"	38	38	1.0	0.521694786503108	No	0.0	11	45	0.24444444444444444	A4GXA9,A8MT69,O15287,O15360,O94782,P07992,P0CG47,P0CG48,P15927,P27694,P35244,P62979,P62987,Q00597,Q0VG06,Q13535,Q6NZ36,Q6PJP8,Q7Z5Q5,Q8IY92,Q8IYD8,Q8N2Z9,Q8NB91,Q8TAF3,Q8WXE1,Q92889,Q96AY2,Q96NY9,Q9BQ83,Q9BTP7,Q9BXW9,Q9H816,Q9HB96,Q9NPD8,Q9NPI8,Q9NVI1,Q9NW38,Q9Y2M0	R-HSA-6785087,R-HSA-6785126,R-HSA-6785342,R-HSA-6785361,R-HSA-6785594,R-HSA-6785607,R-HSA-6785732,R-HSA-6786155,R-HSA-6786171,R-HSA-6788385,R-HSA-6788392
R-HSA-75157	"FasL/ CD95L signaling"	5	5	1.0	0.5595493568882131	No	0.0	5	5	1.0	P25445,P48023,Q13158,Q14790,Q92851	R-HSA-141310,R-HSA-71050,R-HSA-75244,R-HSA-83586,R-HSA-83650
R-HSA-434316	"Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion"	8	8	1.0	0.547093475298884	No	0.0	5	8	0.625	O14842,O95837,P29992,P30679,P50148,Q00722,Q01970,Q9NQ66	R-HSA-399998,R-HSA-400023,R-HSA-400027,R-HSA-400434,R-HSA-416530
R-HSA-8978868	"Fatty acid metabolism"	177	177	1.0	0.5102561521315285	No	0.0	187	181	1.0331491712707181	A1L3X0,A8MXV4,B0YJ81,O00154,O00519,O00767,O14561,O14684,O14734,O14832,O14975,O15254,O15296,O43741,O43772,O43808,O60427,O60488,O60760,O75342,O75521,O76082,O95573,O95822,O95864,P04798,P05165,P05166,P05177,P07108,P07203,P09110,P09917,P09960,P0C024,P10632,P11310,P11712,P13584,P15428,P16050,P16152,P16219,P16444,P18054,P18283,P19440,P19793,P20292,P22033,P22307,P23219,P23786,P24557,P27169,P28330,P30084,P33121,P33261,P33527,P33897,P34913,P35354,P36269,P36969,P37058,P40939,P41222,P42126,P42330,P42765,P43155,P47712,P49137,P49327,P49748,P49753,P50416,P50897,P51589,P51648,P51659,P53007,P53396,P54646,P55084,P78329,P86397,P98187,Q02928,Q03181,Q08426,Q08477,Q13085,Q14914,Q15067,Q15165,Q15166,Q15185,Q16647,Q16678,Q16698,Q16836,Q16873,Q3I5F7,Q4G176,Q53FZ2,Q53GQ0,Q58HT5,Q5FVE4,Q5HYJ1,Q5K4L6,Q5T1C6,Q5T8D3,Q5TCH4,Q5VWC8,Q6GMR7,Q6JQN1,Q6NT55,Q6P461,Q6Y1H2,Q6ZUV0,Q709F0,Q7Z449,Q86SK9,Q86TX2,Q8IVH4,Q8IVS2,Q8N1Q8,Q8N4T8,Q8N6N7,Q8N8N7,Q8N9L9,Q8NC06,Q8TBF2,Q8WXI4,Q8WYK0,Q92506,Q92523,Q92748,Q96CM8,Q96GR2,Q96PE7,Q99424,Q9BR61,Q9BV79,Q9BW60,Q9BY49,Q9BYJ1,Q9GZR5,Q9H4A9,Q9H4B8,Q9H5J4,Q9H7Z7,Q9HB03,Q9HBI6,Q9NPA3,Q9NPJ3,Q9NUI1,Q9NUZ1,Q9NV23,Q9NXB9,Q9NYP7,Q9NYQ3,Q9NZ01,Q9P035,Q9UGJ0,Q9UHK6,Q9UJ83,Q9UKG9,Q9UKL6,Q9UKU0,Q9ULC5,Q9UMR5,Q9UNU6,Q9Y305,Q9Y6X9	R-HSA-109338,R-HSA-109341,R-HSA-109343,R-HSA-109998,R-HSA-111883,R-HSA-140355,R-HSA-140359,R-HSA-163756,R-HSA-165026,R-HSA-200406,R-HSA-200410,R-HSA-200423,R-HSA-200424,R-HSA-200555,R-HSA-201035,R-HSA-2046083,R-HSA-2046084,R-HSA-2046085,R-HSA-2046087,R-HSA-2046088,R-HSA-2046089,R-HSA-2046090,R-HSA-2046092,R-HSA-2046093,R-HSA-2046094,R-HSA-2046095,R-HSA-2046096,R-HSA-2046097,R-HSA-2046098,R-HSA-2046099,R-HSA-2046100,R-HSA-2066778,R-HSA-2066779,R-HSA-2066780,R-HSA-2066781,R-HSA-2066787,R-HSA-2066788,R-HSA-211873,R-HSA-2161549,R-HSA-2161567,R-HSA-2161612,R-HSA-2161613,R-HSA-2161614,R-HSA-2161620,R-HSA-2161651,R-HSA-2161660,R-HSA-2161662,R-HSA-2161692,R-HSA-2161701,R-HSA-2161745,R-HSA-2161768,R-HSA-2161791,R-HSA-2161792,R-HSA-2161794,R-HSA-2161795,R-HSA-2161814,R-HSA-2161890,R-HSA-2161899,R-HSA-2161940,R-HSA-2161946,R-HSA-2161948,R-HSA-2161950,R-HSA-2161951,R-HSA-2161959,R-HSA-2161961,R-HSA-2161964,R-HSA-2161999,R-HSA-2162002,R-HSA-2162019,R-HSA-2309773,R-HSA-2309779,R-HSA-2309787,R-HSA-2314678,R-HSA-2314686,R-HSA-265295,R-HSA-265296,R-HSA-266012,R-HSA-266046,R-HSA-266050,R-HSA-266051,R-HSA-266070,R-HSA-266072,R-HSA-389609,R-HSA-389611,R-HSA-389622,R-HSA-389632,R-HSA-389639,R-HSA-389652,R-HSA-389889,R-HSA-389891,R-HSA-389897,R-HSA-389986,R-HSA-389995,R-HSA-390224,R-HSA-390250,R-HSA-390251,R-HSA-390252,R-HSA-390256,R-HSA-390281,R-HSA-390284,R-HSA-390291,R-HSA-390304,R-HSA-390393,R-HSA-429016,R-HSA-548800,R-HSA-548814,R-HSA-548815,R-HSA-548818,R-HSA-548830,R-HSA-548831,R-HSA-548843,R-HSA-5655955,R-HSA-5676637,R-HSA-5690042,R-HSA-5690043,R-HSA-5690046,R-HSA-5690066,R-HSA-5690517,R-HSA-5690565,R-HSA-5693742,R-HSA-5693751,R-HSA-5695957,R-HSA-5695980,R-HSA-5695989,R-HSA-5696004,R-HSA-5696007,R-HSA-5696424,R-HSA-6786720,R-HSA-6787811,R-HSA-6809263,R-HSA-6809264,R-HSA-6809354,R-HSA-6809808,R-HSA-6809810,R-HSA-6810474,R-HSA-71010,R-HSA-71020,R-HSA-71031,R-HSA-75848,R-HSA-75849,R-HSA-75851,R-HSA-75872,R-HSA-76496,R-HSA-76500,R-HSA-77254,R-HSA-77256,R-HSA-77263,R-HSA-77271,R-HSA-77274,R-HSA-77277,R-HSA-77283,R-HSA-77299,R-HSA-77301,R-HSA-77303,R-HSA-77304,R-HSA-77309,R-HSA-77312,R-HSA-77314,R-HSA-77319,R-HSA-77321,R-HSA-77323,R-HSA-77325,R-HSA-77327,R-HSA-77329,R-HSA-77331,R-HSA-77333,R-HSA-77338,R-HSA-77340,R-HSA-77342,R-HSA-77344,R-HSA-77345,R-HSA-8847579,R-HSA-8848246,R-HSA-8848247,R-HSA-8848250,R-HSA-8862152,R-HSA-8866941,R-HSA-8874745,R-HSA-8875013,R-HSA-8875077,R-HSA-8876889,R-HSA-8932633,R-HSA-8933547,R-HSA-8942208,R-HSA-8952873,R-HSA-8957389,R-HSA-977317
R-HSA-211935	"Fatty acids"	15	15	1.0	0.5344210151151075	No	0.0	4	15	0.26666666666666666	P10635,P13584,P20813,P20853,P24903,P51589,P78329,P98187,Q02928,Q08477,Q16696,Q5TCH4,Q6NT55,Q9HBI6,Q9HCS2	R-HSA-211904,R-HSA-211924,R-HSA-211983,R-HSA-76466
R-HSA-75105	"Fatty acyl-CoA biosynthesis"	37	37	1.0	0.5219828803590584	No	0.0	24	37	0.6486486486486487	A1L3X0,B0YJ81,O00767,O60488,O95573,P33121,P37058,P49327,P50897,P53007,P53396,P86397,Q13085,Q4G176,Q53GQ0,Q5FVE4,Q5HYJ1,Q5K4L6,Q5VWC8,Q6Y1H2,Q86SK9,Q8N4T8,Q92506,Q96GR2,Q9BW60,Q9GZR5,Q9H5J4,Q9HB03,Q9NV23,Q9NXB9,Q9NYP7,Q9NZ01,Q9P035,Q9UKU0,Q9ULC5,Q9UMR5,Q9Y6X9	R-HSA-163756,R-HSA-200555,R-HSA-201035,R-HSA-548800,R-HSA-548814,R-HSA-548815,R-HSA-548818,R-HSA-548830,R-HSA-548831,R-HSA-548843,R-HSA-5655955,R-HSA-5676637,R-HSA-5690046,R-HSA-5690517,R-HSA-5690565,R-HSA-5695957,R-HSA-5696007,R-HSA-75848,R-HSA-75849,R-HSA-75872,R-HSA-8847579,R-HSA-8862152,R-HSA-8875077,R-HSA-8957389
R-HSA-2454202	"Fc epsilon receptor (FCERI) signaling"	156	156	1.0	0.5108915060436781	No	0.0	52	193	0.2694300518134715	A0A075B6P5,A0A075B6S6,A0A0C4DH25,A0A0C4DH73,A0M8Q6,A2KUC3,A2NJV5,A2NXD2,O00459,O14733,O14920,O15111,O15530,O43318,O43561,O43865,O75791,O95267,O95644,O95999,P01100,P01111,P01112,P01116,P01593,P01594,P01597,P01599,P01601,P01602,P01611,P01614,P01615,P01619,P01624,P01699,P01700,P01701,P01703,P01704,P01705,P01706,P01709,P01714,P01715,P01717,P01718,P01721,P01742,P01743,P01762,P01763,P01764,P01766,P01767,P01768,P01772,P01780,P01782,P01814,P01817,P01824,P01825,P01834,P01854,P04211,P04430,P04432,P04433,P05412,P06241,P06310,P06312,P06315,P06331,P07948,P0CF74,P0CG04,P0CG05,P0CG06,P0DP23,P15498,P16298,P16885,P19174,P19838,P23083,P25963,P27361,P27986,P28482,P29353,P42336,P42338,P42680,P42681,P43405,P45983,P45984,P45985,P52735,P53779,P62993,P63000,P63098,P80748,Q04206,Q04759,Q06187,Q07889,Q08209,Q08881,Q12968,Q13094,Q13153,Q13177,Q13233,Q13469,Q14571,Q14573,Q14643,Q15750,Q5NV61,Q5NV62,Q5NV64,Q5NV65,Q5NV66,Q5NV67,Q5NV68,Q5NV69,Q5NV75,Q5NV79,Q5NV80,Q5NV81,Q5NV82,Q5NV83,Q5NV84,Q5NV85,Q5NV86,Q5NV87,Q5NV89,Q5NV90,Q5NV91,Q5NV92,Q6PIL0,Q7LDG7,Q8N5C8,Q8TDF6,Q9BXL7,Q9GZY6,Q9NYJ8,Q9UDY8,Q9UKW4,Q9UQC2,Q9Y4K3,Q9Y6K9	R-HSA-168136,R-HSA-168162,R-HSA-169680,R-HSA-169683,R-HSA-202164,R-HSA-202328,R-HSA-202541,R-HSA-2396561,R-HSA-2396599,R-HSA-2396606,R-HSA-2424477,R-HSA-2454208,R-HSA-2454239,R-HSA-2454240,R-HSA-2730833,R-HSA-2730835,R-HSA-2730836,R-HSA-2730837,R-HSA-2730840,R-HSA-2730841,R-HSA-2730842,R-HSA-2730843,R-HSA-2730844,R-HSA-2730847,R-HSA-2730848,R-HSA-2730851,R-HSA-2730856,R-HSA-2730858,R-HSA-2730860,R-HSA-2730861,R-HSA-2730862,R-HSA-2730863,R-HSA-2730864,R-HSA-2730867,R-HSA-2730868,R-HSA-2730870,R-HSA-2730871,R-HSA-2730872,R-HSA-2730876,R-HSA-2730882,R-HSA-2730884,R-HSA-2730885,R-HSA-2730886,R-HSA-2730887,R-HSA-2730888,R-HSA-2730889,R-HSA-2730892,R-HSA-2730896,R-HSA-450292,R-HSA-450325,R-HSA-450348,R-HSA-74448
R-HSA-2029480	"Fcgamma receptor (FCGR) dependent phagocytosis"	163	163	1.0	0.5106658815923442	No	0.0	36	188	0.19148936170212766	A0A075B6P5,A0A075B6S6,A0A0C4DH25,A0A0C4DH73,A0M8Q6,A2KUC3,A2NJV5,A2NXD2,A6NGB9,O00401,O00459,O14939,O15143,O15144,O15145,O15511,O43516,O43865,P00519,P01593,P01594,P01597,P01599,P01601,P01602,P01611,P01614,P01615,P01619,P01624,P01699,P01700,P01701,P01703,P01704,P01705,P01706,P01709,P01714,P01715,P01717,P01718,P01721,P01742,P01743,P01762,P01763,P01764,P01766,P01767,P01768,P01772,P01780,P01782,P01814,P01817,P01824,P01825,P01834,P01857,P01859,P01860,P01861,P04211,P04430,P04432,P04433,P06310,P06312,P06315,P06331,P07900,P08238,P08637,P09693,P0CF74,P0CG04,P0CG05,P0CG06,P12314,P12318,P15498,P16333,P16885,P19174,P20963,P23083,P23528,P27361,P27986,P28482,P35240,P42336,P42338,P42768,P43405,P46108,P52735,P53667,P55160,P59998,P60709,P60953,P61158,P61160,P62993,P63000,P63261,P80748,Q02156,Q05397,Q05655,Q06187,Q13153,Q13393,Q14185,Q14571,Q14573,Q14643,Q5NV61,Q5NV62,Q5NV64,Q5NV65,Q5NV66,Q5NV67,Q5NV68,Q5NV69,Q5NV75,Q5NV79,Q5NV80,Q5NV81,Q5NV82,Q5NV83,Q5NV84,Q5NV85,Q5NV86,Q5NV87,Q5NV89,Q5NV90,Q5NV91,Q5NV92,Q5VZY2,Q6PIL0,Q7L576,Q8IV08,Q8IZP0,Q8NEB5,Q8TF74,Q8WUW1,Q92556,Q92558,Q92747,Q96BZ4,Q96F07,Q96JJ3,Q9HD67,Q9NYB9,Q9NZQ3,Q9UKW4,Q9UPY6,Q9UQB8,Q9Y2A7,Q9Y6W5	R-HSA-167686,R-HSA-169680,R-HSA-169683,R-HSA-1861595,R-HSA-1861621,R-HSA-198314,R-HSA-2029268,R-HSA-2029270,R-HSA-2029271,R-HSA-2029272,R-HSA-2029273,R-HSA-2029449,R-HSA-2029451,R-HSA-2029452,R-HSA-2029453,R-HSA-2029454,R-HSA-2029455,R-HSA-2029456,R-HSA-2029457,R-HSA-2029458,R-HSA-2029460,R-HSA-2029465,R-HSA-2029466,R-HSA-2029467,R-HSA-2029468,R-HSA-2029469,R-HSA-2029471,R-HSA-2130194,R-HSA-2197690,R-HSA-2197691,R-HSA-2197697,R-HSA-2197698,R-HSA-399950,R-HSA-419645,R-HSA-442586,R-HSA-442592
R-HSA-1187000	"Fertilization"	26	26	1.0	0.5261834360129357	No	0.0	9	26	0.34615384615384615	A8MYU2,O43506,P10323,P15291,P21754,P21926,P38567,P60852,Q05996,Q12836,Q12889,Q1ZYL8,Q5VZ72,Q6UXV1,Q6ZRH7,Q7RTX7,Q86XM0,Q86XQ3,Q8IYV9,Q8NEC5,Q96D96,Q96P56,Q99965,Q9H7T0,Q9UKF2,Q9UKJ8	R-HSA-1297275,R-HSA-1297333,R-HSA-1297338,R-HSA-1297354,R-HSA-2534346,R-HSA-2534359,R-HSA-2534365,R-HSA-2534378,R-HSA-2534388
R-HSA-1566977	"Fibronectin matrix formation"	6	6	1.0	0.55436720271584	No	0.0	2	6	0.3333333333333333	P02751,P05556,P08648,P13688,P31997,P40199	R-HSA-202723,R-HSA-2545196
R-HSA-2855086	"Ficolins bind to repetitive carbohydrate structures on the target cell surface"	5	5	1.0	0.5595493568882131	No	0.0	3	5	0.6	O00187,O00602,O75636,P48740,Q15485	R-HSA-2855054,R-HSA-2855077,R-HSA-2855125
R-HSA-390450	"Folding of actin by CCT/TriC"	10	10	1.0	0.5421311110794712	No	0.0	2	10	0.2	P17987,P40227,P48643,P49368,P50990,P50991,P60709,P78371,Q92526,Q99832	R-HSA-390453,R-HSA-390459
R-HSA-163210	"Formation of ATP by chemiosmotic coupling"	18	18	1.0	0.5314342763065681	No	0.0	3	18	0.16666666666666666	O75947,O75964,P00846,P03928,P05496,P06576,P18859,P24539,P25705,P30049,P36542,P48047,P48201,P56134,P56381,P56385,Q06055,Q99766	R-HSA-164832,R-HSA-164834,R-HSA-164840
R-HSA-140877	"Formation of Fibrin Clot (Clotting Cascade)"	39	39	1.0	0.521417889145627	No	0.0	56	45	1.2444444444444445	P00451,P00488,P00734,P00740,P00742,P00748,P01008,P01023,P01042,P02671,P02675,P02679,P02776,P03951,P03952,P04070,P04275,P05154,P05155,P05160,P05546,P07093,P07204,P07225,P07359,P08709,P10646,P10720,P12259,P13224,P13726,P14770,P24158,P25116,P40197,P42785,Q07021,Q8N6Q3,Q9UNN8	R-HSA-140599,R-HSA-140664,R-HSA-140686,R-HSA-140696,R-HSA-140700,R-HSA-140736,R-HSA-140748,R-HSA-140761,R-HSA-140769,R-HSA-140777,R-HSA-140783,R-HSA-140791,R-HSA-140806,R-HSA-140823,R-HSA-140825,R-HSA-140840,R-HSA-140842,R-HSA-140847,R-HSA-140870,R-HSA-140872,R-HSA-141026,R-HSA-141040,R-HSA-141046,R-HSA-158118,R-HSA-158137,R-HSA-158145,R-HSA-158164,R-HSA-158218,R-HSA-158251,R-HSA-158278,R-HSA-158300,R-HSA-158311,R-HSA-158313,R-HSA-158333,R-HSA-158340,R-HSA-158354,R-HSA-158357,R-HSA-158399,R-HSA-158419,R-HSA-5578883,R-HSA-5591040,R-HSA-5591052,R-HSA-5591086,R-HSA-5602080,R-HSA-5603467,R-HSA-5604929,R-HSA-5606996,R-HSA-5607002,R-HSA-5607004,R-HSA-5607023,R-HSA-5607043,R-HSA-5607058,R-HSA-9015111,R-HSA-9015122,R-HSA-9015379,R-HSA-9603302
R-HSA-167152	"Formation of HIV elongation complex in the absence of HIV Tat"	48	48	1.0	0.5193306712086798	No	0.0	2	49	0.04081632653061224	A6NLF2,O00267,O15514,O60563,O60583,O75909,P13984,P18074,P18615,P19387,P19388,P19447,P23193,P24928,P30876,P32780,P35269,P36954,P50613,P50750,P51946,P51948,P52298,P52434,P52435,P53803,P55199,P61218,P62487,P62875,P63272,Q08945,Q09161,Q13888,Q13889,Q14241,Q15369,Q15370,Q3SY89,Q6ZYL4,Q8IXH7,Q8IYF1,Q8NG57,Q8WX92,Q92759,Q9H3P2,Q9Y5B0,Q9Y5B9	R-HSA-167077,R-HSA-167084
R-HSA-167200	"Formation of HIV-1 elongation complex containing HIV-1 Tat"	46	46	1.0	0.5197407745717072	No	0.0	5	48	0.10416666666666667	A6NLF2,O00267,O15514,O60563,P13984,P18074,P18615,P19387,P19388,P19447,P23193,P24928,P30876,P32780,P35269,P36954,P50613,P50750,P51946,P51948,P52298,P52434,P52435,P53803,P55199,P61218,P62487,P62875,P63272,Q08945,Q09161,Q13888,Q13889,Q14241,Q15369,Q15370,Q3SY89,Q6ZYL4,Q8IXH7,Q8IYF1,Q8NG57,Q8WX92,Q92759,Q9H3P2,Q9Y5B0,Q9Y5B9	R-HSA-167191,R-HSA-167196,R-HSA-167234,R-HSA-170704,R-HSA-170706
R-HSA-5696395	"Formation of Incision Complex in GG-NER"	43	43	1.0	0.5204090371156591	No	0.0	10	64	0.15625	O75925,P07992,P09874,P0CG47,P0CG48,P15927,P18074,P19447,P23025,P27694,P28715,P32780,P35244,P41208,P50613,P51946,P51948,P54725,P54727,P55854,P61088,P61956,P62877,P62979,P62987,P63165,P63279,Q01831,Q13619,Q13620,Q13888,Q13889,Q15819,Q16531,Q6ZNA4,Q6ZYL4,Q70EL2,Q86WJ1,Q92466,Q92759,Q92889,Q9UGN5,Q9Y6X2	R-HSA-109955,R-HSA-5689317,R-HSA-5689861,R-HSA-5690991,R-HSA-5690996,R-HSA-5691000,R-HSA-5696465,R-HSA-5696670,R-HSA-6790454,R-HSA-6790487
R-HSA-112382	"Formation of RNA Pol II elongation complex "	61	61	1.0	0.5171796528392604	No	0.0	2	62	0.03225806451612903	A6NLF2,O00267,O15514,O60563,O60583,O75909,P13984,P18074,P18615,P19387,P19388,P19447,P23193,P24928,P30876,P32780,P35269,P36954,P42568,P50613,P50750,P51946,P51948,P52298,P52434,P52435,P53803,P55199,P61218,P62487,P62875,P63272,Q03111,Q08945,Q09161,Q13888,Q13889,Q14241,Q15369,Q15370,Q3SY89,Q6P1J9,Q6PD62,Q6ZYL4,Q7KZ85,Q8IXH7,Q8IYF1,Q8N7H5,Q8NG57,Q8WVC0,Q8WX92,Q92541,Q92759,Q96CJ1,Q96JC9,Q96ST2,Q9GZS3,Q9H3P2,Q9UHB7,Q9Y5B0,Q9Y5B9	R-HSA-112379,R-HSA-112381
R-HSA-2559584	"Formation of Senescence-Associated Heterochromatin Foci (SAHF)"	16	16	1.0	0.5333323144619757	No	0.0	2	16	0.125	P04637,P06400,P07305,P10412,P16401,P16402,P16403,P17096,P20700,P52926,P54198,Q02539,Q96L91,Q9NPG3,Q9Y294,Q9Y6J0	R-HSA-3878123,R-HSA-4647594
R-HSA-6781823	"Formation of TC-NER Pre-Incision Complex"	53	53	1.0	0.5184094716623916	No	0.0	5	55	0.09090909090909091	O15514,O60306,P05114,P0CG47,P0CG48,P18074,P19387,P19388,P19447,P23025,P23193,P24928,P30876,P32780,P36954,P50613,P51946,P51948,P52434,P52435,P53803,P61201,P61218,P62487,P62875,P62877,P62979,P62987,Q03468,Q09472,Q13098,Q13216,Q13619,Q13620,Q13888,Q13889,Q16531,Q2YD98,Q6ZYL4,Q7L5N1,Q92759,Q92905,Q93009,Q96NB3,Q99627,Q9BT78,Q9H9Q2,Q9HCS7,Q9UBW8,Q9ULR0,Q9UMS4,Q9UNP9,Q9UNS2	R-HSA-6781833,R-HSA-6781840,R-HSA-6781867,R-HSA-6782004,R-HSA-6782069
R-HSA-72689	"Formation of a pool of free 40S subunits"	102	102	1.0	0.5133645140481722	No	0.0	2	102	0.0196078431372549	O00303,O15371,O15372,O75821,O75822,P05386,P05387,P05388,P08708,P08865,P15880,P18077,P18124,P18621,P22090,P23396,P25398,P26373,P27635,P30050,P32969,P35268,P36578,P39019,P39023,P40429,P42677,P42766,P46776,P46777,P46778,P46779,P46781,P46782,P46783,P47813,P47914,P49207,P50914,P55884,P60228,P60866,P61247,P61254,P61313,P61353,P61513,P61927,P62081,P62241,P62244,P62249,P62263,P62266,P62269,P62273,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62841,P62847,P62851,P62854,P62857,P62861,P62888,P62891,P62899,P62906,P62910,P62913,P62917,P62945,P62979,P62987,P63173,P63220,P83731,P83881,P84098,Q02543,Q02878,Q07020,Q13347,Q14152,Q6P5R6,Q71UM5,Q7L2H7,Q8TD47,Q92901,Q969Q0,Q96EH5,Q96L21,Q99613,Q9UBQ5,Q9UNX3,Q9Y262,Q9Y3U8	R-HSA-72673,R-HSA-72676
R-HSA-196025	"Formation of annular gap junctions"	9	9	1.0	0.5444050432453672	No	0.0	2	9	0.2222222222222222	P09496,P09497,P17302,P50570,P53675,P98082,Q00610,Q05193,Q96CW1	R-HSA-196017,R-HSA-196026
R-HSA-111458	"Formation of apoptosome"	3	3	1.0	0.5768425830551305	No	0.0	3	3	1.0	O14727,P55211,P99999	R-HSA-114254,R-HSA-114256,R-HSA-114259
R-HSA-77042	"Formation of editosomes by ADAR proteins"	2	2	1.0	0.5940204570806515	No	0.0	4	2	2.0	P55265,P78563	R-HSA-111237,R-HSA-111238,R-HSA-75090,R-HSA-77613
R-HSA-113418	"Formation of the Early Elongation Complex"	33	33	1.0	0.5232638950701552	No	0.0	3	33	0.09090909090909091	O00267,O15514,P13984,P18074,P18615,P19387,P19388,P19447,P24928,P30876,P32780,P35269,P36954,P50613,P51946,P51948,P52298,P52434,P52435,P53803,P61218,P62487,P62875,P63272,Q09161,Q13888,Q13889,Q6ZYL4,Q8IXH7,Q8WX92,Q92759,Q9H3P2,Q9Y5B0	R-HSA-112383,R-HSA-113402,R-HSA-113407
R-HSA-75094	"Formation of the Editosome"	8	8	1.0	0.547093475298884	No	0.0	2	8	0.25	P31941,P41238,Q6NTF7,Q8WW27,Q9NQ94,Q9NRW3,Q9UH17,Q9Y235	R-HSA-77608,R-HSA-77609
R-HSA-167158	"Formation of the HIV-1 Early Elongation Complex"	33	33	1.0	0.5232638950701552	No	0.0	5	33	0.15151515151515152	O00267,O15514,P13984,P18074,P18615,P19387,P19388,P19447,P24928,P30876,P32780,P35269,P36954,P50613,P51946,P51948,P52298,P52434,P52435,P53803,P61218,P62487,P62875,P63272,Q09161,Q13888,Q13889,Q6ZYL4,Q8IXH7,Q8WX92,Q92759,Q9H3P2,Q9Y5B0	R-HSA-167072,R-HSA-167083,R-HSA-167085,R-HSA-167089,R-HSA-167478
R-HSA-173599	"Formation of the active cofactor, UDP-glucuronate"	3	3	1.0	0.5768425830551305	No	0.0	3	3	1.0	O60701,Q16851,Q9NTN3	R-HSA-173597,R-HSA-174368,R-HSA-70286
R-HSA-201722	"Formation of the beta-catenin:TCF transactivating complex"	58	58	1.0	0.5176107411316229	No	0.0	11	77	0.14285714285714285	O00255,O00512,O14686,O14746,O60814,P04908,P06899,P0C0S5,P0C5Y9,P16104,P20671,P23527,P33778,P35222,P36402,P51532,P57053,P58876,P62805,P62807,P68431,P84243,Q04724,Q04725,Q04726,Q04727,Q09472,Q13547,Q13761,Q15291,Q16695,Q16777,Q16778,Q6FI13,Q6P1J9,Q71DI3,Q71UI9,Q86UU0,Q8N257,Q8WVC0,Q92793,Q92993,Q93077,Q93079,Q96A08,Q99877,Q99878,Q99879,Q99880,Q9BRQ0,Q9BTM1,Q9HCS4,Q9NQB0,Q9UBL3,Q9UJU2,Q9Y265,Q9Y3Y4,Q9Y4A5	R-HSA-201712,R-HSA-3299569,R-HSA-3322422,R-HSA-3322424,R-HSA-3322427,R-HSA-3364014,R-HSA-3364026,R-HSA-3451147,R-HSA-3451153,R-HSA-4411351,R-HSA-4411367
R-HSA-6809371	"Formation of the cornified envelope"	74	74	1.0	0.515627092814568	No	0.0	23	74	0.3108108108108108	A0A183,O14633,O60259,O60437,P01040,P04632,P07384,P07476,P08217,P09958,P14923,P15924,P19957,P20930,P22528,P22531,P22532,P22735,P23490,P29122,P31944,P32926,P35321,P35325,P35326,Q02413,Q02487,Q07283,Q08554,Q13835,Q14126,Q14574,Q15517,Q16651,Q5DT21,Q5T5A8,Q5T5B0,Q5T751,Q5T752,Q5T753,Q5T754,Q5T7P2,Q5T7P3,Q5T871,Q5TA76,Q5TA77,Q5TA78,Q5TA79,Q5TA81,Q5TA82,Q5TCM9,Q5VXI9,Q5VXJ0,Q5VYY2,Q5W064,Q674X7,Q6UWN8,Q6XPR3,Q86SJ6,Q92817,Q96FX8,Q96RM1,Q99569,Q99959,Q9BYE3,Q9BYE4,Q9NQ38,Q9P0G3,Q9UBC9,Q9UKR0,Q9UKR3,Q9Y337,Q9Y446,Q9Y5Y6	R-HSA-6789310,R-HSA-6810843,R-HSA-6810899,R-HSA-6810937,R-HSA-6814187,R-HSA-6814298,R-HSA-6814374,R-HSA-6814387,R-HSA-6814695,R-HSA-6814734,R-HSA-8849638,R-HSA-8849646,R-HSA-8849797,R-HSA-8849826,R-HSA-8849857,R-HSA-8850777,R-HSA-8850786,R-HSA-8850794,R-HSA-8850797,R-HSA-8850818,R-HSA-8850831,R-HSA-8934819,R-HSA-8942224
R-HSA-72695	"Formation of the ternary complex, and subsequently, the 43S complex"	52	52	1.0	0.5185829726214795	No	0.0	3	52	0.057692307692307696	O00303,O15371,O15372,O75821,O75822,P05198,P08708,P08865,P15880,P20042,P22090,P23396,P25398,P39019,P41091,P42677,P46781,P46782,P46783,P47813,P55884,P60228,P60866,P61247,P62081,P62241,P62244,P62249,P62263,P62266,P62269,P62273,P62277,P62280,P62701,P62753,P62841,P62847,P62851,P62854,P62857,P62861,P62979,P63220,Q13347,Q14152,Q71UM5,Q7L2H7,Q8TD47,Q99613,Q9UBQ5,Q9Y262	R-HSA-72663,R-HSA-72669,R-HSA-72691
R-HSA-389960	"Formation of tubulin folding intermediates by CCT/TriC"	26	26	1.0	0.5261834360129357	No	0.0	2	26	0.07692307692307693	A6NHL2,P04350,P0DPH7,P0DPH8,P17987,P40227,P48643,P49368,P50990,P50991,P68363,P68366,P68371,P78371,Q13509,Q13885,Q6PEY2,Q71U36,Q92526,Q99832,Q9BQE3,Q9BUF5,Q9BVA1,Q9H4B7,Q9H853,Q9NY65	R-HSA-389954,R-HSA-389961
